Loading files... 
  Starting company_founder_full.tsv
  Finished company_founder_full.tsv, still running: 0
Loaded 12776 facts in 0.19 s using -66 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.1
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
Starting the mining phase... Using 4 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable	Std. Lower Bound	PCA Lower Bound	PCA Conf estimation
?b  alma_mater  ?f  ?j  alma_mater  ?f  ?a  key_people  ?j   => ?a  founder  ?b	0.25	0.25	1	1	4	1	?a	0.0	0.0	0.0
?b  alma_mater  ?f  ?j  alma_mater  ?f  ?a  founded_by  ?j   => ?a  founder  ?b	0.25	0.333333333	1	1	3	1	?a	0.0	0.0	0.0
?b  alma_mater  ?f  ?j  alma_mater  ?f  ?a  key_person  ?j   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?b  children  ?f  ?i  children  ?f  ?i  occupation  ?a   => ?a  founder  ?b	0.25	0.027777778	0.5	1	36	2	?a	0.0	0.0	0.0
?b  alma_mater  ?f  ?i  alma_mater  ?f  ?i  occupation  ?a   => ?a  founder  ?b	0.25	0.027027027	1	1	37	1	?a	0.0	0.0	0.0
?a  name  ?j  ?f  name  ?j  ?b  occupation  ?f   => ?a  founder  ?b	0.25	0.041666667	1	1	24	1	?a	0.0	0.0	0.0
?a  key_person  ?j  ?f  key_person  ?j  ?b  occupation  ?f   => ?a  founder  ?b	0.25	0.05	1	1	20	1	?a	0.0	0.0	0.0
?a  location_city  ?j  ?f  location_city  ?j  ?b  occupation  ?f   => ?a  founder  ?b	0.25	0.05	1	1	20	1	?a	0.0	0.0	0.0
?a  key_people  ?j  ?f  key_person  ?j  ?b  occupation  ?f   => ?a  founder  ?b	0.25	0.05	1	1	20	1	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?f  key_person  ?j  ?b  occupation  ?f   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?a  founder  ?j  ?f  key_person  ?j  ?b  occupation  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?f  key_person  ?j  ?j  occupation  ?a  ?b  occupation  ?f   => ?a  founder  ?b	0.25	0.008	1	1	125	1	?a	0.0	0.0	0.0
?a  founding_year  ?j  ?f  founding_year  ?j  ?b  occupation  ?f   => ?a  founder  ?b	0.25	0.047619048	1	1	21	1	?a	0.0	0.0	0.0
?a  key_person  ?j  ?b  occupation  ?f  ?f  owner  ?j   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  key_people  ?j  ?b  occupation  ?f  ?f  owner  ?j   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?a  industry  ?j  ?f  industry  ?j  ?b  occupation  ?f   => ?a  founder  ?b	0.25	0.045454545	0.5	1	22	2	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?b  occupation  ?f  ?f  owner  ?j   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?a  founder  ?j  ?b  occupation  ?f  ?f  owner  ?j   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?j  occupation  ?a  ?b  occupation  ?f  ?f  owner  ?j   => ?a  founder  ?b	0.25	0.083333333	1	1	12	1	?a	0.0	0.0	0.0
?b  occupation  ?f  ?a  type  ?j  ?f  type  ?j   => ?a  founder  ?b	0.25	0.041666667	1	1	24	1	?a	0.0	0.0	0.0
?f  founder  ?j  ?a  key_person  ?j  ?b  occupation  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?f  founder  ?j  ?a  key_people  ?j  ?b  occupation  ?f   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?f  founder  ?j  ?b  occupation  ?f   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?a  founder  ?j  ?f  founder  ?j  ?b  occupation  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  key_person  ?j  ?b  occupation  ?f  ?f  owning_company  ?j   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  key_people  ?j  ?b  occupation  ?f  ?f  owning_company  ?j   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?b  occupation  ?f  ?f  owning_company  ?j   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?a  founder  ?j  ?b  occupation  ?f  ?f  owning_company  ?j   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?j  occupation  ?a  ?b  occupation  ?f  ?f  owning_company  ?j   => ?a  founder  ?b	0.25	0.083333333	1	1	12	1	?a	0.0	0.0	0.0
?b  occupation  ?f  ?i  owner  ?a  ?i  owning_company  ?f   => ?a  founder  ?b	0.25	0.05	1	1	20	1	?a	0.0	0.0	0.0
?b  occupation  ?f  ?i  owning_company  ?a  ?i  owning_company  ?f   => ?a  founder  ?b	0.25	0.05	1	1	20	1	?a	0.0	0.0	0.0
?b  occupation  ?f  ?i  owner  ?a  ?i  owner  ?f   => ?a  founder  ?b	0.25	0.05	1	1	20	1	?a	0.0	0.0	0.0
?b  occupation  ?f  ?i  owner  ?f  ?i  owning_company  ?a   => ?a  founder  ?b	0.25	0.05	1	1	20	1	?a	0.0	0.0	0.0
?a  key_people  ?j  ?b  residence  ?f  ?j  residence  ?f   => ?a  founder  ?b	0.25	0.2	0.5	1	5	2	?a	0.0	0.0	0.0
?f  is_part_of  ?j  ?a  location_city  ?j  ?b  residence  ?f   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?a  location_city  ?j  ?b  residence  ?f  ?f  subdivision_name  ?j   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?a  key_person  ?j  ?b  residence  ?f  ?j  residence  ?f   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?i  occupation  ?a  ?b  residence  ?f  ?i  residence  ?f   => ?a  founder  ?b	0.25	0.027777778	0.5	1	36	2	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?b  residence  ?f  ?j  residence  ?f   => ?a  founder  ?b	0.25	0.2	0.5	1	5	2	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?b  key_person  ?f  ?j  key_person  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?b  key_person  ?f  ?f  occupation  ?j   => ?a  founder  ?b	0.25	0.333333333	0.333333333	1	3	3	?a	0.0	0.0	0.0
?a  founder  ?j  ?b  key_person  ?f  ?f  occupation  ?j   => ?a  founder  ?b	0.25	0.333333333	0.333333333	1	3	3	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?j  key_people  ?f  ?b  key_person  ?f   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?a  key_people  ?j  ?b  net_worth  ?f  ?j  net_worth  ?f   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?a  founder  ?i  ?i  key_people  ?f  ?b  key_person  ?f   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?a  key_person  ?j  ?b  net_worth  ?f  ?j  net_worth  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?b  net_worth  ?f  ?j  net_worth  ?f   => ?a  founder  ?b	0.25	0.333333333	1	1	3	1	?a	0.0	0.0	0.0
?b  alias  ?f  ?j  alias  ?f  ?a  key_people  ?j   => ?a  founder  ?b	0.25	0.333333333	1	1	3	1	?a	0.0	0.0	0.0
?b  net_worth  ?f  ?i  net_worth  ?f  ?i  occupation  ?a   => ?a  founder  ?b	0.25	0.058823529	1	1	17	1	?a	0.0	0.0	0.0
?b  alias  ?f  ?j  alias  ?f  ?a  key_person  ?j   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?b  alias  ?f  ?j  alias  ?f  ?a  founded_by  ?j   => ?a  founder  ?b	0.25	0.333333333	1	1	3	1	?a	0.0	0.0	0.0
?b  alias  ?f  ?i  alias  ?f  ?i  occupation  ?a   => ?a  founder  ?b	0.25	0.04	1	1	25	1	?a	0.0	0.0	0.0
?a  founded_by  ?i  ?b  symbol  ?f  ?i  symbol  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?b  hoovers  ?f  ?j  hoovers  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founded_by  ?i  ?b  revenue_($)  ?f  ?i  revenue_($)  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founded_by  ?i  ?i  revenue  ?f  ?b  revenue_($)  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founder  ?i  ?i  revenue  ?f  ?b  revenue_($)  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?j  foundation  ?f  ?b  foundation_place  ?f  ?a  founded_by  ?j   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?b  foundation_place  ?f  ?j  foundation_place  ?f  ?a  founded_by  ?j   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?j  foundation  ?f  ?b  foundation_place  ?f  ?a  founder  ?j   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?b  founding_year  ?f  ?j  founding_year  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  key_person  ?j  ?b  website  ?f  ?j  website  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?b  website  ?f  ?j  website  ?f   => ?a  founder  ?b	0.25	0.333333333	1	1	3	1	?a	0.0	0.0	0.0
?a  key_people  ?j  ?b  website  ?f  ?j  website  ?f   => ?a  founder  ?b	0.25	0.333333333	1	1	3	1	?a	0.0	0.0	0.0
?i  occupation  ?a  ?b  website  ?f  ?i  website  ?f   => ?a  founder  ?b	0.25	0.043478261	1	1	23	1	?a	0.0	0.0	0.0
?b  display  ?f  ?f  display  ?j  ?a  founded_by  ?j   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?b  display  ?f  ?j  display  ?f  ?a  founded_by  ?j   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?b  birth_year  ?f  ?j  birth_year  ?f  ?a  key_person  ?j   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?b  birth_year  ?f  ?j  birth_year  ?f  ?a  founded_by  ?j   => ?a  founder  ?b	0.25	0.333333333	1	1	3	1	?a	0.0	0.0	0.0
?b  birth_year  ?f  ?i  birth_year  ?f  ?a  key_people  ?i   => ?a  founder  ?b	0.25	0.25	1	1	4	1	?a	0.0	0.0	0.0
?b  birth_year  ?f  ?i  birth_year  ?f  ?i  occupation  ?a   => ?a  founder  ?b	0.25	0.03030303	1	1	33	1	?a	0.0	0.0	0.0
?b  assets  ?f  ?j  assets  ?f  ?a  founded_by  ?j   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?f  birth_place  ?j  ?a  location_city  ?j  ?b  parent  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?f  death_year  ?j  ?a  founding_year  ?j  ?b  parent  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?f  child  ?j  ?a  key_person  ?j  ?b  parent  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?f  child  ?j  ?a  key_people  ?j  ?b  parent  ?f   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?f  child  ?j  ?a  founded_by  ?j  ?b  parent  ?f   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?f  child  ?j  ?a  founder  ?j  ?b  parent  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?f  child  ?j  ?j  occupation  ?a  ?b  parent  ?f   => ?a  founder  ?b	0.25	0.083333333	1	1	12	1	?a	0.0	0.0	0.0
?f  children  ?j  ?a  key_person  ?j  ?b  parent  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?f  children  ?j  ?a  key_people  ?j  ?b  parent  ?f   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?f  children  ?j  ?a  founded_by  ?j  ?b  parent  ?f   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?f  children  ?j  ?a  founder  ?j  ?b  parent  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?f  children  ?j  ?j  occupation  ?a  ?b  parent  ?f   => ?a  founder  ?b	0.25	0.083333333	1	1	12	1	?a	0.0	0.0	0.0
?f  death_place  ?j  ?a  location_city  ?j  ?b  parent  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founder  ?j  ?b  parent  ?f  ?j  parents  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?b  parent  ?f  ?j  parent  ?f   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?b  parent  ?f  ?j  parents  ?f   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?a  key_person  ?j  ?b  parent  ?f  ?j  parent  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  key_person  ?j  ?b  parent  ?f  ?j  parents  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  key_people  ?j  ?b  parent  ?f  ?j  parent  ?f   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?a  key_people  ?j  ?b  parent  ?f  ?j  parents  ?f   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?i  occupation  ?a  ?b  parent  ?f  ?i  parent  ?f   => ?a  founder  ?b	0.25	0.083333333	1	1	12	1	?a	0.0	0.0	0.0
?b  commons  ?f  ?j  commons  ?f  ?a  founded_by  ?j   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?i  occupation  ?a  ?b  parent  ?f  ?i  parents  ?f   => ?a  founder  ?b	0.25	0.083333333	1	1	12	1	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?b  net_income_($)  ?f  ?j  net_income_($)  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?f  parent  ?j  ?b  product  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founder  ?j  ?f  parent  ?j  ?b  product  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?f  parent_company  ?j  ?b  product  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founder  ?j  ?f  parent_company  ?j  ?b  product  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?f  developer  ?j  ?a  founded_by  ?j  ?b  product  ?f   => ?a  founder  ?b	0.25	0.166666667	0.166666667	1	6	6	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?b  product  ?f  ?j  products  ?f   => ?a  founder  ?b	0.25	0.166666667	0.166666667	1	6	6	?a	0.0	0.0	0.0
?f  developer  ?j  ?a  founder  ?j  ?b  product  ?f   => ?a  founder  ?b	0.25	0.166666667	0.166666667	1	6	6	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?b  product  ?f  ?j  product  ?f   => ?a  founder  ?b	0.25	0.166666667	0.166666667	1	6	6	?a	0.0	0.0	0.0
?b  birth_name  ?f  ?j  birth_name  ?f  ?a  key_person  ?j   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founder  ?j  ?b  product  ?f  ?j  products  ?f   => ?a  founder  ?b	0.25	0.166666667	0.166666667	1	6	6	?a	0.0	0.0	0.0
?b  birth_name  ?f  ?j  birth_name  ?f  ?a  founded_by  ?j   => ?a  founder  ?b	0.25	0.333333333	1	1	3	1	?a	0.0	0.0	0.0
?b  birth_name  ?f  ?i  birth_name  ?f  ?a  key_people  ?i   => ?a  founder  ?b	0.25	0.333333333	1	1	3	1	?a	0.0	0.0	0.0
?b  birth_name  ?f  ?i  birth_name  ?f  ?i  occupation  ?a   => ?a  founder  ?b	0.25	0.037037037	1	1	27	1	?a	0.0	0.0	0.0
?b  equity_($)  ?f  ?j  equity_($)  ?f  ?a  founded_by  ?j   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?b  operating_income_($)  ?f  ?j  operating_income_($)  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?b  subsidiary  ?f  ?j  subsidiary  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?j  subsid  ?f  ?b  subsidiary  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founder  ?j  ?j  subsid  ?f  ?b  subsidiary  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?b  traded_as  ?f  ?j  traded_as  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founder  ?j  ?b  revenue  ?f  ?j  revenue_($)  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founded_by  ?i  ?b  revenue  ?f  ?i  revenue_($)  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founded_by  ?i  ?b  revenue  ?f  ?i  revenue  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?b  type  ?f  ?j  type  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?b  spouse  ?f  ?f  spouse  ?j   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?a  key_people  ?j  ?b  spouse  ?f  ?f  spouse  ?j   => ?a  founder  ?b	0.25	0.125	0.333333333	1	8	3	?a	0.0	0.0	0.0
?a  key_person  ?j  ?b  spouse  ?f  ?f  spouse  ?j   => ?a  founder  ?b	0.25	0.142857143	0.333333333	1	7	3	?a	0.0	0.0	0.0
?j  occupation  ?a  ?b  spouse  ?f  ?f  spouse  ?j   => ?a  founder  ?b	0.25	0.066666667	1	1	15	1	?a	0.0	0.0	0.0
?a  key_people  ?j  ?b  spouse  ?f  ?j  spouse  ?f   => ?a  founder  ?b	0.25	0.090909091	0.25	1	11	4	?a	0.0	0.0	0.0
?a  key_person  ?j  ?b  spouse  ?f  ?j  spouse  ?f   => ?a  founder  ?b	0.25	0.125	0.25	1	8	4	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?b  spouse  ?f  ?j  spouse  ?f   => ?a  founder  ?b	0.25	0.25	0.5	1	4	2	?a	0.0	0.0	0.0
?f  board  ?j  ?a  founded_by  ?j  ?b  founders  ?f   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?i  occupation  ?a  ?b  spouse  ?f  ?i  spouse  ?f   => ?a  founder  ?b	0.25	0.028571429	0.5	1	35	2	?a	0.0	0.0	0.0
?f  board  ?j  ?a  founder  ?j  ?b  founders  ?f   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?b  founders  ?f  ?f  occupation  ?j   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?a  founder  ?j  ?b  founders  ?f  ?f  occupation  ?j   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?f  boards  ?j  ?a  founded_by  ?j  ?b  founders  ?f   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?a  founder  ?j  ?b  founders  ?f  ?j  key_people  ?f   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?f  boards  ?j  ?a  founder  ?j  ?b  founders  ?f   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?j  founded_by  ?f  ?a  founder  ?j  ?b  founders  ?f   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?j  founded_by  ?f  ?a  founded_by  ?j  ?b  founders  ?f   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?a  founded_by  ?i  ?b  founders  ?f  ?i  key_people  ?f   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?f  owner  ?j  ?b  services  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founder  ?j  ?f  owner  ?j  ?b  services  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?f  developer  ?j  ?a  founded_by  ?j  ?b  services  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?b  founders  ?f  ?j  founders  ?f   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?f  developer  ?j  ?a  founder  ?j  ?b  services  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?f  author  ?j  ?a  founded_by  ?j  ?b  services  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?f  author  ?j  ?a  founder  ?j  ?b  services  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?j  products  ?f  ?b  services  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?b  services  ?f  ?j  services  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?j  service  ?f  ?b  services  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founder  ?i  ?i  products  ?f  ?b  services  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founder  ?j  ?j  service  ?f  ?b  services  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?b  industry  ?f  ?j  industry  ?f   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?f  board  ?j  ?b  founded_by  ?f  ?a  founded_by  ?j   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?b  founded_by  ?f  ?a  founded_by  ?j  ?f  occupation  ?j   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?f  board  ?j  ?b  founded_by  ?f  ?a  founder  ?j   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?b  founded_by  ?f  ?a  founder  ?j  ?f  occupation  ?j   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?f  boards  ?j  ?b  founded_by  ?f  ?a  founder  ?j   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?b  founded_by  ?f  ?a  founded_by  ?j  ?j  key_people  ?f   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?b  founded_by  ?f  ?a  founder  ?j  ?j  key_people  ?f   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?f  boards  ?j  ?b  founded_by  ?f  ?a  founded_by  ?j   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?b  founded_by  ?f  ?a  founder  ?j  ?j  founders  ?f   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?b  individualised_GND_number  ?f  ?j  individualised_GND_number  ?f  ?a  key_person  ?j   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?b  founded_by  ?f  ?a  founded_by  ?j  ?j  founders  ?f   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?b  founded_by  ?f  ?j  founded_by  ?f  ?a  founded_by  ?j   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?b  individualised_GND_number  ?f  ?j  individualised_GND_number  ?f   => ?a  founder  ?b	0.25	0.333333333	1	1	3	1	?a	0.0	0.0	0.0
?b  individualised_GND_number  ?f  ?j  individualised_GND_number  ?f  ?a  key_people  ?j   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?b  individualised_GND_number  ?f  ?i  individualised_GND_number  ?f  ?i  occupation  ?a   => ?a  founder  ?b	0.25	0.058823529	1	1	17	1	?a	0.0	0.0	0.0
?b  after  ?f  ?j  before  ?f  ?a  founder  ?j   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?b  boards  ?f  ?a  industry  ?j  ?f  products  ?j   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?b  boards  ?f  ?a  industry  ?j  ?f  product  ?j   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?b  boards  ?f  ?f  key_people  ?j  ?a  key_person  ?j   => ?a  founder  ?b	0.25	0.052631579	0.111111111	1	19	9	?a	0.0	0.0	0.0
?b  boards  ?f  ?a  location_country  ?j  ?f  location_country  ?j   => ?a  founder  ?b	0.25	0.058823529	0.111111111	1	17	9	?a	0.0	0.0	0.0
?b  boards  ?f  ?a  industry  ?j  ?f  industry  ?j   => ?a  founder  ?b	0.25	0.1	0.5	1	10	2	?a	0.0	0.0	0.0
?b  boards  ?f  ?a  key_people  ?j  ?f  key_people  ?j   => ?a  founder  ?b	0.25	0.052631579	0.111111111	1	19	9	?a	0.0	0.0	0.0
?b  boards  ?f  ?f  founders  ?j  ?a  key_person  ?j   => ?a  founder  ?b	0.25	0.125	0.125	1	8	8	?a	0.0	0.0	0.0
?b  boards  ?f  ?f  key_people  ?j  ?j  occupation  ?a   => ?a  founder  ?b	0.25	0.006578947	0.125	1	152	8	?a	0.0	0.0	0.0
?b  boards  ?f  ?a  founder  ?j  ?f  key_people  ?j   => ?a  founder  ?b	0.25	0.125	0.125	1	8	8	?a	0.0	0.0	0.0
